DATE,DCPF3M,IR3TCD01USM156N,TB3MS,BSBY_proxy_3M,TED_new
1/1/2007,,5.32,4.98,,
1/2/2007,5.24,5.32,4.98,5.28,0.3
1/3/2007,5.23,5.32,4.98,5.275,0.295
1/4/2007,5.23,5.32,4.98,5.275,0.295
1/5/2007,5.21,5.32,4.98,5.265,0.285
1/8/2007,5.23,5.32,4.98,5.275,0.295
1/9/2007,5.24,5.32,4.98,5.28,0.3
1/10/2007,5.23,5.32,4.98,5.275,0.295
1/11/2007,5.24,5.32,4.98,5.28,0.3
1/12/2007,5.24,5.32,4.98,5.28,0.3
1/15/2007,5.24,5.32,4.98,5.28,0.3
1/16/2007,5.24,5.32,4.98,5.28,0.3
1/17/2007,5.24,5.32,4.98,5.28,0.3
1/18/2007,5.24,5.32,4.98,5.28,0.3
1/19/2007,5.24,5.32,4.98,5.28,0.3
1/22/2007,5.24,5.32,4.98,5.28,0.3
1/23/2007,5.24,5.32,4.98,5.28,0.3
1/24/2007,5.24,5.32,4.98,5.28,0.3
1/25/2007,5.24,5.32,4.98,5.28,0.3
1/26/2007,5.25,5.32,4.98,5.285,0.305
1/29/2007,5.24,5.32,4.98,5.28,0.3
1/30/2007,5.24,5.32,4.98,5.28,0.3
1/31/2007,5.23,5.32,4.98,5.275,0.295
2/1/2007,5.24,5.31,5.03,5.275,0.245
2/2/2007,5.24,5.31,5.03,5.275,0.245
2/5/2007,5.21,5.31,5.03,5.26,0.23
2/6/2007,5.24,5.31,5.03,5.275,0.245
2/7/2007,5.24,5.31,5.03,5.275,0.245
2/8/2007,5.24,5.31,5.03,5.275,0.245
2/9/2007,5.24,5.31,5.03,5.275,0.245
2/12/2007,5.24,5.31,5.03,5.275,0.245
2/13/2007,5.23,5.31,5.03,5.27,0.24
2/14/2007,5.22,5.31,5.03,5.265,0.235
2/15/2007,5.23,5.31,5.03,5.27,0.24
2/16/2007,5.22,5.31,5.03,5.265,0.235
2/19/2007,5.22,5.31,5.03,5.265,0.235
2/20/2007,5.25,5.31,5.03,5.28,0.25
2/21/2007,5.24,5.31,5.03,5.275,0.245
2/22/2007,5.22,5.31,5.03,5.265,0.235
2/23/2007,5.24,5.31,5.03,5.275,0.245
2/26/2007,5.23,5.31,5.03,5.27,0.24
2/27/2007,5.21,5.31,5.03,5.26,0.23
2/28/2007,5.21,5.31,5.03,5.26,0.23
3/1/2007,5.22,5.3,4.94,5.26,0.32
3/2/2007,5.23,5.3,4.94,5.265,0.325
3/5/2007,5.19,5.3,4.94,5.245,0.305
3/6/2007,5.21,5.3,4.94,5.255,0.315
3/7/2007,5.22,5.3,4.94,5.26,0.32
3/8/2007,5.22,5.3,4.94,5.26,0.32
3/9/2007,5.22,5.3,4.94,5.26,0.32
3/12/2007,5.23,5.3,4.94,5.265,0.325
3/13/2007,5.24,5.3,4.94,5.27,0.33
3/14/2007,5.22,5.3,4.94,5.26,0.32
3/15/2007,5.24,5.3,4.94,5.27,0.33
3/16/2007,5.23,5.3,4.94,5.265,0.325
3/19/2007,5.23,5.3,4.94,5.265,0.325
3/20/2007,5.23,5.3,4.94,5.265,0.325
3/21/2007,5.22,5.3,4.94,5.26,0.32
3/22/2007,5.22,5.3,4.94,5.26,0.32
3/23/2007,5.22,5.3,4.94,5.26,0.32
3/26/2007,5.22,5.3,4.94,5.26,0.32
3/27/2007,5.22,5.3,4.94,5.26,0.32
3/28/2007,5.23,5.3,4.94,5.265,0.325
3/29/2007,5.23,5.3,4.94,5.265,0.325
3/30/2007,5.24,5.3,4.94,5.27,0.33
4/1/2007,5.24,5.31,4.87,5.275,0.405
4/2/2007,5.22,5.31,4.87,5.265,0.395
4/3/2007,5.23,5.31,4.87,5.27,0.4
4/4/2007,5.23,5.31,4.87,5.27,0.4
4/5/2007,5.22,5.31,4.87,5.265,0.395
4/6/2007,5.22,5.31,4.87,5.265,0.395
4/9/2007,5.22,5.31,4.87,5.265,0.395
4/10/2007,5.23,5.31,4.87,5.27,0.4
4/11/2007,5.23,5.31,4.87,5.27,0.4
4/12/2007,5.23,5.31,4.87,5.27,0.4
4/13/2007,5.23,5.31,4.87,5.27,0.4
4/16/2007,5.24,5.31,4.87,5.275,0.405
4/17/2007,5.23,5.31,4.87,5.27,0.4
4/18/2007,5.23,5.31,4.87,5.27,0.4
4/19/2007,5.23,5.31,4.87,5.27,0.4
4/20/2007,5.23,5.31,4.87,5.27,0.4
4/23/2007,5.23,5.31,4.87,5.27,0.4
4/24/2007,5.23,5.31,4.87,5.27,0.4
4/25/2007,5.23,5.31,4.87,5.27,0.4
4/26/2007,5.23,5.31,4.87,5.27,0.4
4/27/2007,5.22,5.31,4.87,5.265,0.395
4/30/2007,5.23,5.31,4.87,5.27,0.4
5/1/2007,5.23,5.31,4.73,5.27,0.54
5/2/2007,5.23,5.31,4.73,5.27,0.54
5/3/2007,5.24,5.31,4.73,5.275,0.545
5/4/2007,5.22,5.31,4.73,5.265,0.535
5/7/2007,5.23,5.31,4.73,5.27,0.54
5/8/2007,5.21,5.31,4.73,5.26,0.53
5/9/2007,5.23,5.31,4.73,5.27,0.54
5/10/2007,5.23,5.31,4.73,5.27,0.54
5/11/2007,5.23,5.31,4.73,5.27,0.54
5/14/2007,5.23,5.31,4.73,5.27,0.54
5/15/2007,5.23,5.31,4.73,5.27,0.54
5/16/2007,5.23,5.31,4.73,5.27,0.54
5/17/2007,5.23,5.31,4.73,5.27,0.54
5/18/2007,5.23,5.31,4.73,5.27,0.54
5/21/2007,5.24,5.31,4.73,5.275,0.545
5/22/2007,5.23,5.31,4.73,5.27,0.54
5/23/2007,5.22,5.31,4.73,5.265,0.535
5/24/2007,5.24,5.31,4.73,5.275,0.545
5/25/2007,5.23,5.31,4.73,5.27,0.54
5/28/2007,5.23,5.31,4.73,5.27,0.54
5/29/2007,5.24,5.31,4.73,5.275,0.545
5/30/2007,5.23,5.31,4.73,5.27,0.54
5/31/2007,5.23,5.31,4.73,5.27,0.54
6/1/2007,5.23,5.33,4.61,5.28,0.67
6/4/2007,5.23,5.33,4.61,5.28,0.67
6/5/2007,5.24,5.33,4.61,5.285,0.675
6/6/2007,5.23,5.33,4.61,5.28,0.67
6/7/2007,5.25,5.33,4.61,5.29,0.68
6/8/2007,5.24,5.33,4.61,5.285,0.675
6/11/2007,5.23,5.33,4.61,5.28,0.67
6/12/2007,5.25,5.33,4.61,5.29,0.68
6/13/2007,5.24,5.33,4.61,5.285,0.675
6/14/2007,5.26,5.33,4.61,5.295,0.685
6/15/2007,5.24,5.33,4.61,5.285,0.675
6/18/2007,5.24,5.33,4.61,5.285,0.675
6/19/2007,5.24,5.33,4.61,5.285,0.675
6/20/2007,5.25,5.33,4.61,5.29,0.68
6/21/2007,5.26,5.33,4.61,5.295,0.685
6/22/2007,5.26,5.33,4.61,5.295,0.685
6/25/2007,5.26,5.33,4.61,5.295,0.685
6/26/2007,5.26,5.33,4.61,5.295,0.685
6/27/2007,5.26,5.33,4.61,5.295,0.685
6/28/2007,5.28,5.33,4.61,5.305,0.695
6/29/2007,5.26,5.33,4.61,5.295,0.685
7/1/2007,5.26,5.32,4.82,5.29,0.47
7/2/2007,5.25,5.32,4.82,5.285,0.465
7/3/2007,5.24,5.32,4.82,5.28,0.46
7/4/2007,5.24,5.32,4.82,5.28,0.46
7/5/2007,5.24,5.32,4.82,5.28,0.46
7/6/2007,5.24,5.32,4.82,5.28,0.46
7/9/2007,5.25,5.32,4.82,5.285,0.465
7/10/2007,5.23,5.32,4.82,5.275,0.455
7/11/2007,5.24,5.32,4.82,5.28,0.46
7/12/2007,5.25,5.32,4.82,5.285,0.465
7/13/2007,5.25,5.32,4.82,5.285,0.465
7/16/2007,5.25,5.32,4.82,5.285,0.465
7/17/2007,5.25,5.32,4.82,5.285,0.465
7/18/2007,5.24,5.32,4.82,5.28,0.46
7/19/2007,5.25,5.32,4.82,5.285,0.465
7/20/2007,5.24,5.32,4.82,5.28,0.46
7/23/2007,5.24,5.32,4.82,5.28,0.46
7/24/2007,5.25,5.32,4.82,5.285,0.465
7/25/2007,5.24,5.32,4.82,5.28,0.46
7/26/2007,5.25,5.32,4.82,5.285,0.465
7/27/2007,5.24,5.32,4.82,5.28,0.46
7/30/2007,5.25,5.32,4.82,5.285,0.465
7/31/2007,5.26,5.32,4.82,5.29,0.47
8/1/2007,5.23,5.49,4.2,5.36,1.16
8/2/2007,5.24,5.49,4.2,5.365,1.165
8/3/2007,5.25,5.49,4.2,5.37,1.17
8/6/2007,5.29,5.49,4.2,5.39,1.19
8/7/2007,5.29,5.49,4.2,5.39,1.19
8/8/2007,5.3,5.49,4.2,5.395,1.195
8/9/2007,5.25,5.49,4.2,5.37,1.17
8/10/2007,5.3,5.49,4.2,5.395,1.195
8/13/2007,5.27,5.49,4.2,5.38,1.18
8/14/2007,5.28,5.49,4.2,5.385,1.185
8/15/2007,5.41,5.49,4.2,5.45,1.25
8/16/2007,5.35,5.49,4.2,5.42,1.22
8/17/2007,5.26,5.49,4.2,5.375,1.175
8/20/2007,5.23,5.49,4.2,5.36,1.16
8/21/2007,5.28,5.49,4.2,5.385,1.185
8/22/2007,5.37,5.49,4.2,5.43,1.23
8/23/2007,5.33,5.49,4.2,5.41,1.21
8/24/2007,5.3,5.49,4.2,5.395,1.195
8/27/2007,5.29,5.49,4.2,5.39,1.19
8/28/2007,5.3,5.49,4.2,5.395,1.195
8/29/2007,5.34,5.49,4.2,5.415,1.215
8/30/2007,5.32,5.49,4.2,5.405,1.205
8/31/2007,5.43,5.49,4.2,5.46,1.26
9/1/2007,5.43,5.46,3.89,5.445,1.555
9/3/2007,5.43,5.46,3.89,5.445,1.555
9/4/2007,5.47,5.46,3.89,5.465,1.575
9/5/2007,5.3,5.46,3.89,5.38,1.49
9/6/2007,5.48,5.46,3.89,5.47,1.58
9/7/2007,5.48,5.46,3.89,5.47,1.58
9/10/2007,5.26,5.46,3.89,5.36,1.47
9/11/2007,5.48,5.46,3.89,5.47,1.58
9/12/2007,5.43,5.46,3.89,5.445,1.555
9/13/2007,5.38,5.46,3.89,5.42,1.53
9/14/2007,5.44,5.46,3.89,5.45,1.56
9/17/2007,5.25,5.46,3.89,5.355,1.465
9/18/2007,5.05,5.46,3.89,5.255,1.365
9/19/2007,4.94,5.46,3.89,5.2,1.31
9/20/2007,4.92,5.46,3.89,5.19,1.3
9/21/2007,4.84,5.46,3.89,5.15,1.26
9/24/2007,5.04,5.46,3.89,5.25,1.36
9/25/2007,4.71,5.46,3.89,5.085,1.195
9/26/2007,5.03,5.46,3.89,5.245,1.355
9/27/2007,5.12,5.46,3.89,5.29,1.4
9/28/2007,4.92,5.46,3.89,5.19,1.3
10/1/2007,5.07,5.08,3.9,5.075,1.175
10/2/2007,5.01,5.08,3.9,5.045,1.145
10/3/2007,5.09,5.08,3.9,5.085,1.185
10/4/2007,5,5.08,3.9,5.04,1.14
10/5/2007,4.98,5.08,3.9,5.03,1.13
10/8/2007,4.98,5.08,3.9,5.03,1.13
10/9/2007,5.06,5.08,3.9,5.07,1.17
10/10/2007,5.06,5.08,3.9,5.07,1.17
10/11/2007,5.08,5.08,3.9,5.08,1.18
10/12/2007,5.02,5.08,3.9,5.05,1.15
10/15/2007,5.02,5.08,3.9,5.05,1.15
10/16/2007,5,5.08,3.9,5.04,1.14
10/17/2007,5.02,5.08,3.9,5.05,1.15
10/18/2007,5.01,5.08,3.9,5.045,1.145
10/19/2007,4.92,5.08,3.9,5,1.1
10/22/2007,4.78,5.08,3.9,4.93,1.03
10/23/2007,4.82,5.08,3.9,4.95,1.05
10/24/2007,4.75,5.08,3.9,4.915,1.015
10/25/2007,4.74,5.08,3.9,4.91,1.01
10/26/2007,4.66,5.08,3.9,4.87,0.97
10/29/2007,4.68,5.08,3.9,4.88,0.98
10/30/2007,4.65,5.08,3.9,4.865,0.965
10/31/2007,4.6,5.08,3.9,4.84,0.94
11/1/2007,4.61,4.97,3.27,4.79,1.52
11/2/2007,4.69,4.97,3.27,4.83,1.56
11/5/2007,4.63,4.97,3.27,4.8,1.53
11/6/2007,4.63,4.97,3.27,4.8,1.53
11/7/2007,4.75,4.97,3.27,4.86,1.59
11/8/2007,4.64,4.97,3.27,4.805,1.535
11/9/2007,4.79,4.97,3.27,4.88,1.61
11/12/2007,4.79,4.97,3.27,4.88,1.61
11/13/2007,4.66,4.97,3.27,4.815,1.545
11/14/2007,4.87,4.97,3.27,4.92,1.65
11/15/2007,4.98,4.97,3.27,4.975,1.705
11/16/2007,4.85,4.97,3.27,4.91,1.64
11/19/2007,4.66,4.97,3.27,4.815,1.545
11/20/2007,4.94,4.97,3.27,4.955,1.685
11/21/2007,4.65,4.97,3.27,4.81,1.54
11/22/2007,4.65,4.97,3.27,4.81,1.54
11/23/2007,4.67,4.97,3.27,4.82,1.55
11/26/2007,4.79,4.97,3.27,4.88,1.61
11/27/2007,4.92,4.97,3.27,4.945,1.675
11/28/2007,4.88,4.97,3.27,4.925,1.655
11/29/2007,4.85,4.97,3.27,4.91,1.64
11/30/2007,4.58,4.97,3.27,4.775,1.505
12/1/2007,4.58,5.02,3,4.8,1.8
12/3/2007,4.7,5.02,3,4.86,1.86
12/4/2007,4.71,5.02,3,4.865,1.865
12/5/2007,4.96,5.02,3,4.99,1.99
12/6/2007,4.86,5.02,3,4.94,1.94
12/7/2007,4.75,5.02,3,4.885,1.885
12/10/2007,4.94,5.02,3,4.98,1.98
12/11/2007,4.68,5.02,3,4.85,1.85
12/12/2007,4.88,5.02,3,4.95,1.95
12/13/2007,4.94,5.02,3,4.98,1.98
12/14/2007,4.81,5.02,3,4.915,1.915
12/17/2007,4.78,5.02,3,4.9,1.9
12/18/2007,4.82,5.02,3,4.92,1.92
12/19/2007,4.75,5.02,3,4.885,1.885
12/20/2007,4.9,5.02,3,4.96,1.96
12/21/2007,4.67,5.02,3,4.845,1.845
12/24/2007,4.78,5.02,3,4.9,1.9
12/25/2007,4.78,5.02,3,4.9,1.9
12/26/2007,4.72,5.02,3,4.87,1.87
12/27/2007,4.68,5.02,3,4.85,1.85
12/28/2007,4.64,5.02,3,4.83,1.83
12/31/2007,4.15,5.02,3,4.585,1.585
1/1/2008,4.15,3.84,2.75,3.995,1.245
1/2/2008,4.37,3.84,2.75,4.105,1.355
1/3/2008,4.42,3.84,2.75,4.13,1.38
1/4/2008,4.36,3.84,2.75,4.1,1.35
1/7/2008,4.32,3.84,2.75,4.08,1.33
1/8/2008,4.21,3.84,2.75,4.025,1.275
1/9/2008,4.23,3.84,2.75,4.035,1.285
1/10/2008,4.14,3.84,2.75,3.99,1.24
1/11/2008,4.1,3.84,2.75,3.97,1.22
1/14/2008,3.94,3.84,2.75,3.89,1.14
1/15/2008,3.74,3.84,2.75,3.79,1.04
1/16/2008,3.79,3.84,2.75,3.815,1.065
1/17/2008,3.7,3.84,2.75,3.77,1.02
1/18/2008,3.71,3.84,2.75,3.775,1.025
1/21/2008,3.71,3.84,2.75,3.775,1.025
1/22/2008,3.37,3.84,2.75,3.605,0.855
1/23/2008,3.08,3.84,2.75,3.46,0.71
1/24/2008,3.06,3.84,2.75,3.45,0.7
1/25/2008,3.07,3.84,2.75,3.455,0.705
1/28/2008,3.05,3.84,2.75,3.445,0.695
1/29/2008,3.02,3.84,2.75,3.43,0.68
1/30/2008,3.02,3.84,2.75,3.43,0.68
1/31/2008,2.98,3.84,2.75,3.41,0.66
2/1/2008,2.97,3.06,2.12,3.015,0.895
2/4/2008,3,3.06,2.12,3.03,0.91
2/5/2008,3.06,3.06,2.12,3.06,0.94
2/6/2008,3,3.06,2.12,3.03,0.91
2/7/2008,2.98,3.06,2.12,3.02,0.9
2/8/2008,3.09,3.06,2.12,3.075,0.955
2/11/2008,3.05,3.06,2.12,3.055,0.935
2/12/2008,2.94,3.06,2.12,3,0.88
2/13/2008,3.12,3.06,2.12,3.09,0.97
2/14/2008,2.98,3.06,2.12,3.02,0.9
2/15/2008,2.93,3.06,2.12,2.995,0.875
2/18/2008,2.93,3.06,2.12,2.995,0.875
2/19/2008,2.97,3.06,2.12,3.015,0.895
2/20/2008,2.96,3.06,2.12,3.01,0.89
2/21/2008,3.18,3.06,2.12,3.12,1
2/22/2008,2.97,3.06,2.12,3.015,0.895
2/25/2008,3.18,3.06,2.12,3.12,1
2/26/2008,3.17,3.06,2.12,3.115,0.995
2/27/2008,3.01,3.06,2.12,3.035,0.915
2/28/2008,2.98,3.06,2.12,3.02,0.9
2/29/2008,3.01,3.06,2.12,3.035,0.915
3/1/2008,3.01,2.79,1.26,2.9,1.64
3/3/2008,2.88,2.79,1.26,2.835,1.575
3/4/2008,2.91,2.79,1.26,2.85,1.59
3/5/2008,2.89,2.79,1.26,2.84,1.58
3/6/2008,3,2.79,1.26,2.895,1.635
3/7/2008,2.91,2.79,1.26,2.85,1.59
3/10/2008,2.84,2.79,1.26,2.815,1.555
3/11/2008,2.72,2.79,1.26,2.755,1.495
3/12/2008,2.97,2.79,1.26,2.88,1.62
3/13/2008,2.8,2.79,1.26,2.795,1.535
3/14/2008,2.66,2.79,1.26,2.725,1.465
3/17/2008,2.5,2.79,1.26,2.645,1.385
3/18/2008,2.41,2.79,1.26,2.6,1.34
3/19/2008,2.59,2.79,1.26,2.69,1.43
3/20/2008,2.69,2.79,1.26,2.74,1.48
3/21/2008,2.54,2.79,1.26,2.665,1.405
3/24/2008,2.57,2.79,1.26,2.68,1.42
3/25/2008,2.53,2.79,1.26,2.66,1.4
3/26/2008,2.56,2.79,1.26,2.675,1.415
3/27/2008,2.65,2.79,1.26,2.72,1.46
3/28/2008,2.54,2.79,1.26,2.665,1.405
3/31/2008,2.51,2.79,1.26,2.65,1.39
4/1/2008,2.63,2.85,1.29,2.74,1.45
4/2/2008,2.61,2.85,1.29,2.73,1.44
4/3/2008,2.67,2.85,1.29,2.76,1.47
4/4/2008,2.67,2.85,1.29,2.76,1.47
4/7/2008,2.59,2.85,1.29,2.72,1.43
4/8/2008,2.67,2.85,1.29,2.76,1.47
4/9/2008,2.74,2.85,1.29,2.795,1.505
4/10/2008,2.66,2.85,1.29,2.755,1.465
4/11/2008,2.61,2.85,1.29,2.73,1.44
4/14/2008,2.7,2.85,1.29,2.775,1.485
4/15/2008,2.6,2.85,1.29,2.725,1.435
4/16/2008,2.66,2.85,1.29,2.755,1.465
4/17/2008,2.64,2.85,1.29,2.745,1.455
4/18/2008,2.94,2.85,1.29,2.895,1.605
4/21/2008,2.85,2.85,1.29,2.85,1.56
4/22/2008,2.76,2.85,1.29,2.805,1.515
4/23/2008,2.91,2.85,1.29,2.88,1.59
4/24/2008,2.88,2.85,1.29,2.865,1.575
4/25/2008,2.81,2.85,1.29,2.83,1.54
4/28/2008,2.79,2.85,1.29,2.82,1.53
4/29/2008,2.83,2.85,1.29,2.84,1.55
4/30/2008,2.67,2.85,1.29,2.76,1.47
5/1/2008,2.65,2.66,1.73,2.655,0.925
5/2/2008,2.67,2.66,1.73,2.665,0.935
5/5/2008,2.59,2.66,1.73,2.625,0.895
5/6/2008,2.55,2.66,1.73,2.605,0.875
5/7/2008,2.7,2.66,1.73,2.68,0.95
5/8/2008,2.58,2.66,1.73,2.62,0.89
5/9/2008,2.68,2.66,1.73,2.67,0.94
5/12/2008,2.66,2.66,1.73,2.66,0.93
5/13/2008,2.52,2.66,1.73,2.59,0.86
5/14/2008,2.5,2.66,1.73,2.58,0.85
5/15/2008,2.58,2.66,1.73,2.62,0.89
5/16/2008,2.64,2.66,1.73,2.65,0.92
5/19/2008,2.6,2.66,1.73,2.63,0.9
5/20/2008,2.54,2.66,1.73,2.6,0.87
5/21/2008,2.57,2.66,1.73,2.615,0.885
5/22/2008,2.68,2.66,1.73,2.67,0.94
5/23/2008,2.61,2.66,1.73,2.635,0.905
5/26/2008,2.61,2.66,1.73,2.635,0.905
5/27/2008,2.61,2.66,1.73,2.635,0.905
5/28/2008,2.68,2.66,1.73,2.67,0.94
5/29/2008,2.56,2.66,1.73,2.61,0.88
5/30/2008,2.56,2.66,1.73,2.61,0.88
6/1/2008,2.56,2.76,1.86,2.66,0.8
6/2/2008,2.52,2.76,1.86,2.64,0.78
6/3/2008,2.57,2.76,1.86,2.665,0.805
6/4/2008,2.61,2.76,1.86,2.685,0.825
6/5/2008,2.63,2.76,1.86,2.695,0.835
6/6/2008,2.61,2.76,1.86,2.685,0.825
6/9/2008,2.55,2.76,1.86,2.655,0.795
6/10/2008,2.68,2.76,1.86,2.72,0.86
6/11/2008,2.76,2.76,1.86,2.76,0.9
6/12/2008,2.79,2.76,1.86,2.775,0.915
6/13/2008,2.82,2.76,1.86,2.79,0.93
6/16/2008,2.8,2.76,1.86,2.78,0.92
6/17/2008,2.84,2.76,1.86,2.8,0.94
6/18/2008,2.69,2.76,1.86,2.725,0.865
6/19/2008,2.72,2.76,1.86,2.74,0.88
6/20/2008,2.7,2.76,1.86,2.73,0.87
6/23/2008,2.7,2.76,1.86,2.73,0.87
6/24/2008,2.78,2.76,1.86,2.77,0.91
6/25/2008,2.72,2.76,1.86,2.74,0.88
6/26/2008,2.83,2.76,1.86,2.795,0.935
6/27/2008,2.71,2.76,1.86,2.735,0.875
6/30/2008,2.73,2.76,1.86,2.745,0.885
7/1/2008,2.75,2.79,1.63,2.77,1.14
7/2/2008,2.68,2.79,1.63,2.735,1.105
7/3/2008,2.71,2.79,1.63,2.75,1.12
7/4/2008,2.71,2.79,1.63,2.75,1.12
7/7/2008,2.68,2.79,1.63,2.735,1.105
7/8/2008,2.67,2.79,1.63,2.73,1.1
7/9/2008,2.76,2.79,1.63,2.775,1.145
7/10/2008,2.77,2.79,1.63,2.78,1.15
7/11/2008,2.78,2.79,1.63,2.785,1.155
7/14/2008,2.67,2.79,1.63,2.73,1.1
7/15/2008,2.67,2.79,1.63,2.73,1.1
7/16/2008,2.66,2.79,1.63,2.725,1.095
7/17/2008,2.55,2.79,1.63,2.67,1.04
7/18/2008,2.78,2.79,1.63,2.785,1.155
7/21/2008,2.72,2.79,1.63,2.755,1.125
7/22/2008,2.83,2.79,1.63,2.81,1.18
7/23/2008,2.73,2.79,1.63,2.76,1.13
7/24/2008,2.7,2.79,1.63,2.745,1.115
7/25/2008,2.68,2.79,1.63,2.735,1.105
7/28/2008,2.82,2.79,1.63,2.805,1.175
7/29/2008,2.76,2.79,1.63,2.775,1.145
7/30/2008,2.78,2.79,1.63,2.785,1.155
7/31/2008,2.71,2.79,1.63,2.75,1.12
8/1/2008,2.9,2.79,1.72,2.845,1.125
8/4/2008,2.72,2.79,1.72,2.755,1.035
8/5/2008,2.68,2.79,1.72,2.735,1.015
8/6/2008,2.81,2.79,1.72,2.8,1.08
8/7/2008,2.6,2.79,1.72,2.695,0.975
8/8/2008,2.71,2.79,1.72,2.75,1.03
8/11/2008,2.74,2.79,1.72,2.765,1.045
8/12/2008,2.7,2.79,1.72,2.745,1.025
8/13/2008,2.74,2.79,1.72,2.765,1.045
8/14/2008,2.82,2.79,1.72,2.805,1.085
8/15/2008,2.86,2.79,1.72,2.825,1.105
8/18/2008,2.78,2.79,1.72,2.785,1.065
8/19/2008,2.75,2.79,1.72,2.77,1.05
8/20/2008,2.72,2.79,1.72,2.755,1.035
8/21/2008,2.75,2.79,1.72,2.77,1.05
8/22/2008,2.76,2.79,1.72,2.775,1.055
8/25/2008,2.74,2.79,1.72,2.765,1.045
8/26/2008,2.78,2.79,1.72,2.785,1.065
8/27/2008,2.87,2.79,1.72,2.83,1.11
8/28/2008,2.85,2.79,1.72,2.82,1.1
8/29/2008,2.67,2.79,1.72,2.73,1.01
9/1/2008,2.67,3.59,1.13,3.13,2
9/2/2008,2.73,3.59,1.13,3.16,2.03
9/3/2008,2.7,3.59,1.13,3.145,2.015
9/4/2008,2.68,3.59,1.13,3.135,2.005
9/5/2008,2.75,3.59,1.13,3.17,2.04
9/8/2008,2.68,3.59,1.13,3.135,2.005
9/9/2008,2.78,3.59,1.13,3.185,2.055
9/10/2008,2.7,3.59,1.13,3.145,2.015
9/11/2008,2.67,3.59,1.13,3.13,2
9/12/2008,2.75,3.59,1.13,3.17,2.04
9/15/2008,2.73,3.59,1.13,3.16,2.03
9/16/2008,2.81,3.59,1.13,3.2,2.07
9/17/2008,2.66,3.59,1.13,3.125,1.995
9/18/2008,3.05,3.59,1.13,3.32,2.19
9/19/2008,3.05,3.59,1.13,3.32,2.19
9/22/2008,3.05,3.59,1.13,3.32,2.19
9/23/2008,3.18,3.59,1.13,3.385,2.255
9/24/2008,3.2,3.59,1.13,3.395,2.265
9/25/2008,2.82,3.59,1.13,3.205,2.075
9/26/2008,3.4,3.59,1.13,3.495,2.365
9/29/2008,3.3,3.59,1.13,3.445,2.315
9/30/2008,3.61,3.59,1.13,3.6,2.47
10/1/2008,3.81,4.32,0.67,4.065,3.395
10/2/2008,3.81,4.32,0.67,4.065,3.395
10/3/2008,3.81,4.32,0.67,4.065,3.395
10/6/2008,3.99,4.32,0.67,4.155,3.485
10/7/2008,3.66,4.32,0.67,3.99,3.32
10/8/2008,3.82,4.32,0.67,4.07,3.4
10/9/2008,3.82,4.32,0.67,4.07,3.4
10/10/2008,3.82,4.32,0.67,4.07,3.4
10/13/2008,3.82,4.32,0.67,4.07,3.4
10/14/2008,3.22,4.32,0.67,3.77,3.1
10/15/2008,3.95,4.32,0.67,4.135,3.465
10/16/2008,3.55,4.32,0.67,3.935,3.265
10/17/2008,2.9,4.32,0.67,3.61,2.94
10/20/2008,1.67,4.32,0.67,2.995,2.325
10/21/2008,3.1,4.32,0.67,3.71,3.04
10/22/2008,2.83,4.32,0.67,3.575,2.905
10/23/2008,3.48,4.32,0.67,3.9,3.23
10/24/2008,3.25,4.32,0.67,3.785,3.115
10/27/2008,2.55,4.32,0.67,3.435,2.765
10/28/2008,2.89,4.32,0.67,3.605,2.935
10/29/2008,2.84,4.32,0.67,3.58,2.91
10/30/2008,2.74,4.32,0.67,3.53,2.86
10/31/2008,2.6,4.32,0.67,3.46,2.79
11/1/2008,2.6,2.36,0.19,2.48,2.29
11/3/2008,2.6,2.36,0.19,2.48,2.29
11/4/2008,2.6,2.36,0.19,2.48,2.29
11/5/2008,2.6,2.36,0.19,2.48,2.29
11/6/2008,2.6,2.36,0.19,2.48,2.29
11/7/2008,2.6,2.36,0.19,2.48,2.29
11/10/2008,2.6,2.36,0.19,2.48,2.29
11/11/2008,2.6,2.36,0.19,2.48,2.29
11/12/2008,2.6,2.36,0.19,2.48,2.29
11/13/2008,1.66,2.36,0.19,2.01,1.82
11/14/2008,1.19,2.36,0.19,1.775,1.585
11/17/2008,1.19,2.36,0.19,1.775,1.585
11/18/2008,1.34,2.36,0.19,1.85,1.66
11/19/2008,1.34,2.36,0.19,1.85,1.66
11/20/2008,1.34,2.36,0.19,1.85,1.66
11/21/2008,1.59,2.36,0.19,1.975,1.785
11/24/2008,2.03,2.36,0.19,2.195,2.005
11/25/2008,1.7,2.36,0.19,2.03,1.84
11/26/2008,1.7,2.36,0.19,2.03,1.84
11/27/2008,1.7,2.36,0.19,2.03,1.84
11/28/2008,1.3,2.36,0.19,1.83,1.64
12/1/2008,1.48,1.77,0.03,1.625,1.595
12/2/2008,1.48,1.77,0.03,1.625,1.595
12/3/2008,1.48,1.77,0.03,1.625,1.595
12/4/2008,1.35,1.77,0.03,1.56,1.53
12/5/2008,1.35,1.77,0.03,1.56,1.53
12/8/2008,1.35,1.77,0.03,1.56,1.53
12/9/2008,1.35,1.77,0.03,1.56,1.53
12/10/2008,1.35,1.77,0.03,1.56,1.53
12/11/2008,1.35,1.77,0.03,1.56,1.53
12/12/2008,1.35,1.77,0.03,1.56,1.53
12/15/2008,1.35,1.77,0.03,1.56,1.53
12/16/2008,1.35,1.77,0.03,1.56,1.53
