DATE,DCPF3M,IR3TCD01USM156N,TB3MS,BSBY_proxy_3M,TED_new
2002-07-02,1.76,1.79,1.68,1.7735,0.09350000000000014
2002-07-03,1.74,1.79,1.68,1.7625000000000002,0.08250000000000024
2002-07-04,1.74,1.79,1.68,1.7625000000000002,0.08250000000000024
2002-07-05,1.77,1.79,1.68,1.7790000000000001,0.0990000000000002
2002-07-08,1.77,1.79,1.68,1.7790000000000001,0.0990000000000002
2002-07-09,1.78,1.79,1.68,1.7845,0.10450000000000004
2002-07-10,1.77,1.79,1.68,1.7790000000000001,0.0990000000000002
2002-07-11,1.76,1.79,1.68,1.7735,0.09350000000000014
2002-07-12,1.77,1.79,1.68,1.7790000000000001,0.0990000000000002
2002-07-15,1.77,1.79,1.68,1.7790000000000001,0.0990000000000002
2002-07-16,1.76,1.79,1.68,1.7735,0.09350000000000014
2002-07-17,1.75,1.79,1.68,1.7680000000000002,0.0880000000000003
2002-07-18,1.77,1.79,1.68,1.7790000000000001,0.0990000000000002
2002-07-19,1.76,1.79,1.68,1.7735,0.09350000000000014
2002-07-22,1.76,1.79,1.68,1.7735,0.09350000000000014
2002-07-23,1.76,1.79,1.68,1.7735,0.09350000000000014
2002-07-24,1.75,1.79,1.68,1.7680000000000002,0.0880000000000003
2002-07-25,1.74,1.79,1.68,1.7625000000000002,0.08250000000000024
2002-07-26,1.73,1.79,1.68,1.7570000000000001,0.07700000000000018
2002-07-29,1.74,1.79,1.68,1.7625000000000002,0.08250000000000024
2002-07-30,1.76,1.79,1.68,1.7735,0.09350000000000014
2002-07-31,1.75,1.79,1.68,1.7680000000000002,0.0880000000000003
2002-08-01,1.76,1.73,1.62,1.7465000000000002,0.12650000000000006
2002-08-02,1.74,1.73,1.62,1.7355,0.11549999999999994
2002-08-05,1.71,1.73,1.62,1.7189999999999999,0.09899999999999975
2002-08-06,1.68,1.73,1.62,1.7025000000000001,0.08250000000000002
2002-08-07,1.69,1.73,1.62,1.708,0.08799999999999986
2002-08-08,1.68,1.73,1.62,1.7025000000000001,0.08250000000000002
2002-08-09,1.68,1.73,1.62,1.7025000000000001,0.08250000000000002
2002-08-12,1.68,1.73,1.62,1.7025000000000001,0.08250000000000002
2002-08-13,1.67,1.73,1.62,1.697,0.07699999999999996
2002-08-14,1.65,1.73,1.62,1.686,0.06599999999999984
2002-08-15,1.69,1.73,1.62,1.708,0.08799999999999986
2002-08-16,1.7,1.73,1.62,1.7135,0.09349999999999992
2002-08-19,1.69,1.73,1.62,1.708,0.08799999999999986
2002-08-20,1.71,1.73,1.62,1.7189999999999999,0.09899999999999975
2002-08-21,1.71,1.73,1.62,1.7189999999999999,0.09899999999999975
2002-08-22,1.71,1.73,1.62,1.7189999999999999,0.09899999999999975
2002-08-23,1.73,1.73,1.62,1.73,0.10999999999999988
2002-08-26,1.74,1.73,1.62,1.7355,0.11549999999999994
2002-08-27,1.74,1.73,1.62,1.7355,0.11549999999999994
2002-08-28,1.75,1.73,1.62,1.741,0.121
2002-08-29,1.74,1.73,1.62,1.7355,0.11549999999999994
2002-08-30,1.76,1.73,1.62,1.7465000000000002,0.12650000000000006
2002-09-01,1.76,1.76,1.63,1.7600000000000002,0.13000000000000034
2002-09-02,1.76,1.76,1.63,1.7600000000000002,0.13000000000000034
2002-09-03,1.74,1.76,1.63,1.749,0.11900000000000022
2002-09-04,1.73,1.76,1.63,1.7435,0.11350000000000016
2002-09-05,1.72,1.76,1.63,1.738,0.1080000000000001
2002-09-06,1.72,1.76,1.63,1.738,0.1080000000000001
2002-09-09,1.75,1.76,1.63,1.7545000000000002,0.12450000000000028
2002-09-10,1.74,1.76,1.63,1.749,0.11900000000000022
2002-09-11,1.75,1.76,1.63,1.7545000000000002,0.12450000000000028
2002-09-12,1.74,1.76,1.63,1.749,0.11900000000000022
2002-09-13,1.74,1.76,1.63,1.749,0.11900000000000022
2002-09-16,1.75,1.76,1.63,1.7545000000000002,0.12450000000000028
2002-09-17,1.76,1.76,1.63,1.7600000000000002,0.13000000000000034
2002-09-18,1.76,1.76,1.63,1.7600000000000002,0.13000000000000034
2002-09-19,1.75,1.76,1.63,1.7545000000000002,0.12450000000000028
2002-09-20,1.75,1.76,1.63,1.7545000000000002,0.12450000000000028
2002-09-23,1.73,1.76,1.63,1.7435,0.11350000000000016
2002-09-24,1.73,1.76,1.63,1.7435,0.11350000000000016
2002-09-25,1.73,1.76,1.63,1.7435,0.11350000000000016
2002-09-26,1.74,1.76,1.63,1.749,0.11900000000000022
2002-09-27,1.73,1.76,1.63,1.7435,0.11350000000000016
2002-09-30,1.71,1.76,1.63,1.7325,0.10250000000000004
2002-10-01,1.71,1.73,1.58,1.7189999999999999,0.1389999999999998
2002-10-02,1.69,1.73,1.58,1.708,0.1279999999999999
2002-10-03,1.69,1.73,1.58,1.708,0.1279999999999999
2002-10-04,1.71,1.73,1.58,1.7189999999999999,0.1389999999999998
2002-10-07,1.7,1.73,1.58,1.7135,0.13349999999999995
2002-10-08,1.7,1.73,1.58,1.7135,0.13349999999999995
2002-10-09,1.7,1.73,1.58,1.7135,0.13349999999999995
2002-10-10,1.7,1.73,1.58,1.7135,0.13349999999999995
2002-10-11,1.71,1.73,1.58,1.7189999999999999,0.1389999999999998
2002-10-14,1.71,1.73,1.58,1.7189999999999999,0.1389999999999998
2002-10-15,1.72,1.73,1.58,1.7245,0.14449999999999985
2002-10-16,1.74,1.73,1.58,1.7355,0.15549999999999997
2002-10-17,1.74,1.73,1.58,1.7355,0.15549999999999997
2002-10-18,1.75,1.73,1.58,1.741,0.16100000000000003
2002-10-21,1.77,1.73,1.58,1.7520000000000002,0.17200000000000015
2002-10-22,1.75,1.73,1.58,1.741,0.16100000000000003
2002-10-23,1.75,1.73,1.58,1.741,0.16100000000000003
2002-10-24,1.75,1.73,1.58,1.741,0.16100000000000003
2002-10-25,1.76,1.73,1.58,1.7465000000000002,0.1665000000000001
2002-10-28,1.73,1.73,1.58,1.73,0.1499999999999999
2002-10-29,1.67,1.73,1.58,1.697,0.11699999999999999
2002-10-30,1.62,1.73,1.58,1.6695000000000002,0.08950000000000014
2002-10-31,1.63,1.73,1.58,1.6749999999999998,0.09499999999999975
2002-11-01,1.6,1.39,1.23,1.5055,0.2755000000000001
2002-11-04,1.53,1.39,1.23,1.467,0.2370000000000001
2002-11-05,1.52,1.39,1.23,1.4615,0.23150000000000004
2002-11-06,1.5,1.39,1.23,1.4505,0.22049999999999992
2002-11-07,1.32,1.39,1.23,1.3515000000000001,0.12150000000000016
2002-11-08,1.31,1.39,1.23,1.346,0.1160000000000001
2002-11-11,1.31,1.39,1.23,1.346,0.1160000000000001
2002-11-12,1.3,1.39,1.23,1.3405,0.11050000000000004
2002-11-13,1.31,1.39,1.23,1.346,0.1160000000000001
2002-11-14,1.32,1.39,1.23,1.3515000000000001,0.12150000000000016
2002-11-15,1.33,1.39,1.23,1.3570000000000002,0.12700000000000022
2002-11-18,1.34,1.39,1.23,1.3625,0.13250000000000006
2002-11-19,1.33,1.39,1.23,1.3570000000000002,0.12700000000000022
2002-11-20,1.32,1.39,1.23,1.3515000000000001,0.12150000000000016
2002-11-21,1.32,1.39,1.23,1.3515000000000001,0.12150000000000016
2002-11-22,1.33,1.39,1.23,1.3570000000000002,0.12700000000000022
2002-11-25,1.34,1.39,1.23,1.3625,0.13250000000000006
2002-11-26,1.34,1.39,1.23,1.3625,0.13250000000000006
2002-11-27,1.33,1.39,1.23,1.3570000000000002,0.12700000000000022
2002-11-28,1.33,1.39,1.23,1.3570000000000002,0.12700000000000022
2002-11-29,1.34,1.39,1.23,1.3625,0.13250000000000006
2002-12-01,1.34,1.34,1.19,1.3400000000000003,0.15000000000000036
2002-12-02,1.34,1.34,1.19,1.3400000000000003,0.15000000000000036
2002-12-03,1.33,1.34,1.19,1.3345000000000002,0.1445000000000003
2002-12-04,1.33,1.34,1.19,1.3345000000000002,0.1445000000000003
2002-12-05,1.33,1.34,1.19,1.3345000000000002,0.1445000000000003
2002-12-06,1.33,1.34,1.19,1.3345000000000002,0.1445000000000003
2002-12-09,1.32,1.34,1.19,1.3290000000000002,0.13900000000000023
2002-12-10,1.33,1.34,1.19,1.3345000000000002,0.1445000000000003
2002-12-11,1.33,1.34,1.19,1.3345000000000002,0.1445000000000003
2002-12-12,1.32,1.34,1.19,1.3290000000000002,0.13900000000000023
2002-12-13,1.32,1.34,1.19,1.3290000000000002,0.13900000000000023
2002-12-16,1.32,1.34,1.19,1.3290000000000002,0.13900000000000023
2002-12-17,1.33,1.34,1.19,1.3345000000000002,0.1445000000000003
2002-12-18,1.33,1.34,1.19,1.3345000000000002,0.1445000000000003
2002-12-19,1.32,1.34,1.19,1.3290000000000002,0.13900000000000023
2002-12-20,1.31,1.34,1.19,1.3235000000000001,0.13350000000000017
2002-12-23,1.31,1.34,1.19,1.3235000000000001,0.13350000000000017
2002-12-24,1.32,1.34,1.19,1.3290000000000002,0.13900000000000023
2002-12-25,1.32,1.34,1.19,1.3290000000000002,0.13900000000000023
2002-12-26,1.32,1.34,1.19,1.3290000000000002,0.13900000000000023
2002-12-27,1.31,1.34,1.19,1.3235000000000001,0.13350000000000017
2002-12-30,1.3,1.34,1.19,1.318,0.1280000000000001
2002-12-31,1.28,1.34,1.19,1.3070000000000002,0.11700000000000021
2003-01-01,1.28,1.29,1.17,1.2845,0.11450000000000005
2003-01-02,1.27,1.29,1.17,1.2790000000000001,0.10900000000000021
2003-01-03,1.28,1.29,1.17,1.2845,0.11450000000000005
2003-01-06,1.29,1.29,1.17,1.29,0.1200000000000001
2003-01-07,1.29,1.29,1.17,1.29,0.1200000000000001
2003-01-08,1.29,1.29,1.17,1.29,0.1200000000000001
2003-01-09,1.28,1.29,1.17,1.2845,0.11450000000000005
2003-01-10,1.29,1.29,1.17,1.29,0.1200000000000001
2003-01-13,1.29,1.29,1.17,1.29,0.1200000000000001
2003-01-14,1.27,1.29,1.17,1.2790000000000001,0.10900000000000021
2003-01-15,1.28,1.29,1.17,1.2845,0.11450000000000005
2003-01-16,1.27,1.29,1.17,1.2790000000000001,0.10900000000000021
2003-01-17,1.28,1.29,1.17,1.2845,0.11450000000000005
2003-01-20,1.28,1.29,1.17,1.2845,0.11450000000000005
2003-01-21,1.27,1.29,1.17,1.2790000000000001,0.10900000000000021
2003-01-22,1.26,1.29,1.17,1.2735,0.10350000000000015
2003-01-23,1.26,1.29,1.17,1.2735,0.10350000000000015
2003-01-24,1.25,1.29,1.17,1.268,0.09800000000000009
2003-01-27,1.25,1.29,1.17,1.268,0.09800000000000009
2003-01-28,1.25,1.29,1.17,1.268,0.09800000000000009
2003-01-29,1.25,1.29,1.17,1.268,0.09800000000000009
2003-01-30,1.25,1.29,1.17,1.268,0.09800000000000009
2003-01-31,1.26,1.29,1.17,1.2735,0.10350000000000015
2003-02-01,1.26,1.27,1.17,1.2645,0.09450000000000003
2003-02-03,1.25,1.27,1.17,1.259,0.08899999999999997
2003-02-04,1.25,1.27,1.17,1.259,0.08899999999999997
2003-02-05,1.26,1.27,1.17,1.2645,0.09450000000000003
2003-02-06,1.25,1.27,1.17,1.259,0.08899999999999997
2003-02-07,1.26,1.27,1.17,1.2645,0.09450000000000003
2003-02-10,1.25,1.27,1.17,1.259,0.08899999999999997
2003-02-11,1.26,1.27,1.17,1.2645,0.09450000000000003
2003-02-12,1.26,1.27,1.17,1.2645,0.09450000000000003
2003-02-13,1.25,1.27,1.17,1.259,0.08899999999999997
2003-02-14,1.24,1.27,1.17,1.2535,0.08350000000000013
2003-02-17,1.24,1.27,1.17,1.2535,0.08350000000000013
2003-02-18,1.25,1.27,1.17,1.259,0.08899999999999997
2003-02-19,1.26,1.27,1.17,1.2645,0.09450000000000003
2003-02-20,1.25,1.27,1.17,1.259,0.08899999999999997
2003-02-21,1.25,1.27,1.17,1.259,0.08899999999999997
2003-02-24,1.25,1.27,1.17,1.259,0.08899999999999997
2003-02-25,1.25,1.27,1.17,1.259,0.08899999999999997
2003-02-26,1.26,1.27,1.17,1.2645,0.09450000000000003
2003-02-27,1.26,1.27,1.17,1.2645,0.09450000000000003
2003-02-28,1.25,1.27,1.17,1.259,0.08899999999999997
2003-03-01,1.25,1.23,1.13,1.241,0.11100000000000021
2003-03-03,1.25,1.23,1.13,1.241,0.11100000000000021
2003-03-04,1.25,1.23,1.13,1.241,0.11100000000000021
2003-03-05,1.25,1.23,1.13,1.241,0.11100000000000021
2003-03-06,1.24,1.23,1.13,1.2355,0.10550000000000015
2003-03-07,1.23,1.23,1.13,1.23,0.10000000000000009
2003-03-10,1.19,1.23,1.13,1.208,0.07800000000000007
2003-03-11,1.15,1.23,1.13,1.186,0.05600000000000005
2003-03-12,1.15,1.23,1.13,1.186,0.05600000000000005
2003-03-13,1.17,1.23,1.13,1.197,0.06700000000000017
2003-03-14,1.18,1.23,1.13,1.2025000000000001,0.07250000000000023
2003-03-17,1.18,1.23,1.13,1.2025000000000001,0.07250000000000023
2003-03-18,1.18,1.23,1.13,1.2025000000000001,0.07250000000000023
2003-03-19,1.22,1.23,1.13,1.2245,0.09450000000000003
2003-03-20,1.19,1.23,1.13,1.208,0.07800000000000007
2003-03-21,1.2,1.23,1.13,1.2135,0.08350000000000013
2003-03-24,1.24,1.23,1.13,1.2355,0.10550000000000015
2003-03-25,1.23,1.23,1.13,1.23,0.10000000000000009
2003-03-26,1.23,1.23,1.13,1.23,0.10000000000000009
2003-03-27,1.24,1.23,1.13,1.2355,0.10550000000000015
2003-03-28,1.23,1.23,1.13,1.23,0.10000000000000009
2003-03-31,1.21,1.23,1.13,1.2189999999999999,0.08899999999999997
2003-04-01,1.2,1.24,1.13,1.218,0.08800000000000008
2003-04-02,1.19,1.24,1.13,1.2125,0.08250000000000002
2003-04-03,1.2,1.24,1.13,1.218,0.08800000000000008
2003-04-04,1.21,1.24,1.13,1.2235,0.09350000000000014
2003-04-07,1.22,1.24,1.13,1.229,0.0990000000000002
2003-04-08,1.22,1.24,1.13,1.229,0.0990000000000002
2003-04-09,1.22,1.24,1.13,1.229,0.0990000000000002
2003-04-10,1.21,1.24,1.13,1.2235,0.09350000000000014
2003-04-11,1.23,1.24,1.13,1.2345000000000002,0.10450000000000026
2003-04-14,1.23,1.24,1.13,1.2345000000000002,0.10450000000000026
2003-04-15,1.25,1.24,1.13,1.2455,0.11550000000000016
2003-04-16,1.24,1.24,1.13,1.2400000000000002,0.11000000000000032
2003-04-17,1.25,1.24,1.13,1.2455,0.11550000000000016
2003-04-18,1.24,1.24,1.13,1.2400000000000002,0.11000000000000032
2003-04-21,1.25,1.24,1.13,1.2455,0.11550000000000016
2003-04-22,1.25,1.24,1.13,1.2455,0.11550000000000016
2003-04-23,1.25,1.24,1.13,1.2455,0.11550000000000016
2003-04-24,1.24,1.24,1.13,1.2400000000000002,0.11000000000000032
2003-04-25,1.23,1.24,1.13,1.2345000000000002,0.10450000000000026
2003-04-28,1.25,1.24,1.13,1.2455,0.11550000000000016
2003-04-29,1.24,1.24,1.13,1.2400000000000002,0.11000000000000032
2003-04-30,1.25,1.24,1.13,1.2455,0.11550000000000016
2003-05-01,1.23,1.22,1.07,1.2255,0.15549999999999997
2003-05-02,1.22,1.22,1.07,1.2200000000000002,0.15000000000000013
2003-05-05,1.23,1.22,1.07,1.2255,0.15549999999999997
2003-05-06,1.22,1.22,1.07,1.2200000000000002,0.15000000000000013
2003-05-07,1.2,1.22,1.07,1.209,0.139
2003-05-08,1.19,1.22,1.07,1.2035,0.13349999999999995
2003-05-09,1.2,1.22,1.07,1.209,0.139
2003-05-12,1.2,1.22,1.07,1.209,0.139
2003-05-13,1.22,1.22,1.07,1.2200000000000002,0.15000000000000013
2003-05-14,1.21,1.22,1.07,1.2145000000000001,0.14450000000000007
2003-05-15,1.21,1.22,1.07,1.2145000000000001,0.14450000000000007
2003-05-16,1.21,1.22,1.07,1.2145000000000001,0.14450000000000007
2003-05-19,1.21,1.22,1.07,1.2145000000000001,0.14450000000000007
2003-05-20,1.2,1.22,1.07,1.209,0.139
2003-05-21,1.18,1.22,1.07,1.198,0.1279999999999999
2003-05-22,1.18,1.22,1.07,1.198,0.1279999999999999
2003-05-23,1.2,1.22,1.07,1.209,0.139
2003-05-26,1.2,1.22,1.07,1.209,0.139
2003-05-27,1.19,1.22,1.07,1.2035,0.13349999999999995
2003-05-28,1.21,1.22,1.07,1.2145000000000001,0.14450000000000007
2003-05-29,1.19,1.22,1.07,1.2035,0.13349999999999995
2003-05-30,1.19,1.22,1.07,1.2035,0.13349999999999995
2003-06-01,1.19,1.04,0.92,1.1225,0.2025
2003-06-02,1.19,1.04,0.92,1.1225,0.2025
2003-06-03,1.21,1.04,0.92,1.1335,0.2134999999999999
2003-06-04,1.16,1.04,0.92,1.106,0.18600000000000005
2003-06-05,1.14,1.04,0.92,1.095,0.17499999999999993
2003-06-06,1.1,1.04,0.92,1.0730000000000002,0.15300000000000014
2003-06-09,1.11,1.04,0.92,1.0785000000000002,0.1585000000000002
2003-06-10,1.07,1.04,0.92,1.0565000000000002,0.13650000000000018
2003-06-11,1.04,1.04,0.92,1.04,0.12
2003-06-12,1.0,1.04,0.92,1.018,0.09799999999999998
2003-06-13,0.99,1.04,0.92,1.0125,0.09249999999999992
2003-06-16,0.96,1.04,0.92,0.996,0.07599999999999996
2003-06-17,0.95,1.04,0.92,0.9904999999999999,0.0704999999999999
2003-06-18,0.99,1.04,0.92,1.0125,0.09249999999999992
2003-06-19,0.92,1.04,0.92,0.9740000000000002,0.05400000000000016
2003-06-20,0.93,1.04,0.92,0.9795,0.0595
2003-06-23,0.92,1.04,0.92,0.9740000000000002,0.05400000000000016
2003-06-24,0.91,1.04,0.92,0.9685000000000001,0.0485000000000001
2003-06-25,0.91,1.04,0.92,0.9685000000000001,0.0485000000000001
2003-06-26,0.94,1.04,0.92,0.9850000000000001,0.06500000000000006
2003-06-27,1.03,1.04,0.92,1.0345000000000002,0.11450000000000016
2003-06-30,1.02,1.04,0.92,1.0290000000000001,0.1090000000000001
2003-07-01,1.03,1.05,0.9,1.0390000000000001,0.13900000000000012
2003-07-02,1.03,1.05,0.9,1.0390000000000001,0.13900000000000012
2003-07-03,1.02,1.05,0.9,1.0335,0.13350000000000006
2003-07-04,1.02,1.05,0.9,1.0335,0.13350000000000006
2003-07-07,1.03,1.05,0.9,1.0390000000000001,0.13900000000000012
2003-07-08,1.02,1.05,0.9,1.0335,0.13350000000000006
2003-07-09,1.02,1.05,0.9,1.0335,0.13350000000000006
2003-07-10,1.02,1.05,0.9,1.0335,0.13350000000000006
2003-07-11,1.01,1.05,0.9,1.028,0.128
2003-07-14,1.02,1.05,0.9,1.0335,0.13350000000000006
2003-07-15,1.02,1.05,0.9,1.0335,0.13350000000000006
2003-07-16,1.02,1.05,0.9,1.0335,0.13350000000000006
2003-07-17,1.03,1.05,0.9,1.0390000000000001,0.13900000000000012
2003-07-18,1.03,1.05,0.9,1.0390000000000001,0.13900000000000012
2003-07-21,1.02,1.05,0.9,1.0335,0.13350000000000006
2003-07-22,1.02,1.05,0.9,1.0335,0.13350000000000006
2003-07-23,1.02,1.05,0.9,1.0335,0.13350000000000006
2003-07-24,1.02,1.05,0.9,1.0335,0.13350000000000006
2003-07-25,1.02,1.05,0.9,1.0335,0.13350000000000006
2003-07-28,1.04,1.05,0.9,1.0445000000000002,0.14450000000000018
2003-07-29,1.03,1.05,0.9,1.0390000000000001,0.13900000000000012
2003-07-30,1.04,1.05,0.9,1.0445000000000002,0.14450000000000018
2003-07-31,1.04,1.05,0.9,1.0445000000000002,0.14450000000000018
2003-08-01,1.07,1.08,0.95,1.0745000000000002,0.12450000000000028
2003-08-04,1.06,1.08,0.95,1.0690000000000002,0.11900000000000022
2003-08-05,1.07,1.08,0.95,1.0745000000000002,0.12450000000000028
2003-08-06,1.04,1.08,0.95,1.058,0.1080000000000001
2003-08-07,1.04,1.08,0.95,1.058,0.1080000000000001
2003-08-08,1.06,1.08,0.95,1.0690000000000002,0.11900000000000022
2003-08-11,1.05,1.08,0.95,1.0635000000000001,0.11350000000000016
2003-08-12,1.05,1.08,0.95,1.0635000000000001,0.11350000000000016
2003-08-13,1.06,1.08,0.95,1.0690000000000002,0.11900000000000022
2003-08-14,1.06,1.08,0.95,1.0690000000000002,0.11900000000000022
2003-08-15,1.07,1.08,0.95,1.0745000000000002,0.12450000000000028
2003-08-18,1.07,1.08,0.95,1.0745000000000002,0.12450000000000028
2003-08-19,1.07,1.08,0.95,1.0745000000000002,0.12450000000000028
2003-08-20,1.06,1.08,0.95,1.0690000000000002,0.11900000000000022
2003-08-21,1.06,1.08,0.95,1.0690000000000002,0.11900000000000022
2003-08-22,1.07,1.08,0.95,1.0745000000000002,0.12450000000000028
2003-08-25,1.07,1.08,0.95,1.0745000000000002,0.12450000000000028
2003-08-26,1.03,1.08,0.95,1.0525000000000002,0.10250000000000026
2003-08-27,1.07,1.08,0.95,1.0745000000000002,0.12450000000000028
2003-08-28,1.1,1.08,0.95,1.0910000000000002,0.14100000000000024
2003-08-29,1.08,1.08,0.95,1.08,0.13000000000000012
2003-09-01,1.08,1.08,0.94,1.08,0.14000000000000012
2003-09-02,1.07,1.08,0.94,1.0745000000000002,0.13450000000000029
2003-09-03,1.06,1.08,0.94,1.0690000000000002,0.12900000000000023
2003-09-04,1.07,1.08,0.94,1.0745000000000002,0.13450000000000029
2003-09-05,1.06,1.08,0.94,1.0690000000000002,0.12900000000000023
2003-09-08,1.07,1.08,0.94,1.0745000000000002,0.13450000000000029
2003-09-09,1.06,1.08,0.94,1.0690000000000002,0.12900000000000023
2003-09-10,1.06,1.08,0.94,1.0690000000000002,0.12900000000000023
2003-09-11,1.05,1.08,0.94,1.0635000000000001,0.12350000000000017
2003-09-12,1.06,1.08,0.94,1.0690000000000002,0.12900000000000023
2003-09-15,1.06,1.08,0.94,1.0690000000000002,0.12900000000000023
2003-09-16,1.06,1.08,0.94,1.0690000000000002,0.12900000000000023
2003-09-17,1.05,1.08,0.94,1.0635000000000001,0.12350000000000017
2003-09-18,1.04,1.08,0.94,1.058,0.1180000000000001
2003-09-19,1.05,1.08,0.94,1.0635000000000001,0.12350000000000017
2003-09-22,1.05,1.08,0.94,1.0635000000000001,0.12350000000000017
2003-09-23,1.05,1.08,0.94,1.0635000000000001,0.12350000000000017
2003-09-24,1.04,1.08,0.94,1.058,0.1180000000000001
2003-09-25,1.06,1.08,0.94,1.0690000000000002,0.12900000000000023
2003-09-26,1.06,1.08,0.94,1.0690000000000002,0.12900000000000023
2003-09-29,1.04,1.08,0.94,1.058,0.1180000000000001
2003-09-30,1.05,1.08,0.94,1.0635000000000001,0.12350000000000017
2003-10-01,1.04,1.1,0.92,1.0670000000000002,0.14700000000000013
2003-10-02,1.04,1.1,0.92,1.0670000000000002,0.14700000000000013
2003-10-03,1.05,1.1,0.92,1.0725000000000002,0.1525000000000002
2003-10-06,1.06,1.1,0.92,1.078,0.15800000000000003
2003-10-07,1.06,1.1,0.92,1.078,0.15800000000000003
2003-10-08,1.05,1.1,0.92,1.0725000000000002,0.1525000000000002
2003-10-09,1.05,1.1,0.92,1.0725000000000002,0.1525000000000002
2003-10-10,1.04,1.1,0.92,1.0670000000000002,0.14700000000000013
2003-10-13,1.04,1.1,0.92,1.0670000000000002,0.14700000000000013
2003-10-14,1.06,1.1,0.92,1.078,0.15800000000000003
2003-10-15,1.06,1.1,0.92,1.078,0.15800000000000003
2003-10-16,1.08,1.1,0.92,1.0890000000000002,0.16900000000000015
2003-10-17,1.06,1.1,0.92,1.078,0.15800000000000003
2003-10-20,1.08,1.1,0.92,1.0890000000000002,0.16900000000000015
2003-10-21,1.08,1.1,0.92,1.0890000000000002,0.16900000000000015
2003-10-22,1.07,1.1,0.92,1.0835000000000001,0.1635000000000001
2003-10-23,1.06,1.1,0.92,1.078,0.15800000000000003
2003-10-24,1.06,1.1,0.92,1.078,0.15800000000000003
2003-10-27,1.06,1.1,0.92,1.078,0.15800000000000003
2003-10-28,1.07,1.1,0.92,1.0835000000000001,0.1635000000000001
2003-10-29,1.06,1.1,0.92,1.078,0.15800000000000003
2003-10-30,1.07,1.1,0.92,1.0835000000000001,0.1635000000000001
2003-10-31,1.07,1.1,0.92,1.0835000000000001,0.1635000000000001
2003-11-01,1.07,1.11,0.93,1.088,0.15800000000000003
2003-11-03,1.08,1.11,0.93,1.0935000000000001,0.1635000000000001
2003-11-04,1.09,1.11,0.93,1.0990000000000002,0.16900000000000015
2003-11-05,1.08,1.11,0.93,1.0935000000000001,0.1635000000000001
2003-11-06,1.09,1.11,0.93,1.0990000000000002,0.16900000000000015
2003-11-07,1.1,1.11,0.93,1.1045000000000003,0.1745000000000002
2003-11-10,1.08,1.11,0.93,1.0935000000000001,0.1635000000000001
2003-11-11,1.08,1.11,0.93,1.0935000000000001,0.1635000000000001
2003-11-12,1.08,1.11,0.93,1.0935000000000001,0.1635000000000001
2003-11-13,1.08,1.11,0.93,1.0935000000000001,0.1635000000000001
2003-11-14,1.08,1.11,0.93,1.0935000000000001,0.1635000000000001
2003-11-17,1.08,1.11,0.93,1.0935000000000001,0.1635000000000001
2003-11-18,1.08,1.11,0.93,1.0935000000000001,0.1635000000000001
2003-11-19,1.08,1.11,0.93,1.0935000000000001,0.1635000000000001
2003-11-20,1.08,1.11,0.93,1.0935000000000001,0.1635000000000001
2003-11-21,1.07,1.11,0.93,1.088,0.15800000000000003
2003-11-24,1.08,1.11,0.93,1.0935000000000001,0.1635000000000001
2003-11-25,1.08,1.11,0.93,1.0935000000000001,0.1635000000000001
2003-11-26,1.06,1.11,0.93,1.0825,0.15249999999999997
2003-11-27,1.06,1.11,0.93,1.0825,0.15249999999999997
2003-11-28,1.06,1.11,0.93,1.0825,0.15249999999999997
2003-12-01,1.08,1.1,0.9,1.0890000000000002,0.18900000000000017
2003-12-02,1.08,1.1,0.9,1.0890000000000002,0.18900000000000017
2003-12-03,1.09,1.1,0.9,1.0945000000000003,0.19450000000000023
2003-12-04,1.07,1.1,0.9,1.0835000000000001,0.1835000000000001
2003-12-05,1.09,1.1,0.9,1.0945000000000003,0.19450000000000023
2003-12-08,1.09,1.1,0.9,1.0945000000000003,0.19450000000000023
2003-12-09,1.09,1.1,0.9,1.0945000000000003,0.19450000000000023
2003-12-10,1.08,1.1,0.9,1.0890000000000002,0.18900000000000017
2003-12-11,1.08,1.1,0.9,1.0890000000000002,0.18900000000000017
2003-12-12,1.07,1.1,0.9,1.0835000000000001,0.1835000000000001
2003-12-15,1.08,1.1,0.9,1.0890000000000002,0.18900000000000017
2003-12-16,1.06,1.1,0.9,1.078,0.17800000000000005
2003-12-17,1.07,1.1,0.9,1.0835000000000001,0.1835000000000001
2003-12-18,1.06,1.1,0.9,1.078,0.17800000000000005
2003-12-19,1.08,1.1,0.9,1.0890000000000002,0.18900000000000017
2003-12-22,1.08,1.1,0.9,1.0890000000000002,0.18900000000000017
2003-12-23,1.07,1.1,0.9,1.0835000000000001,0.1835000000000001
2003-12-24,1.06,1.1,0.9,1.078,0.17800000000000005
2003-12-25,1.06,1.1,0.9,1.078,0.17800000000000005
2003-12-26,1.06,1.1,0.9,1.078,0.17800000000000005
2003-12-29,1.06,1.1,0.9,1.078,0.17800000000000005
2003-12-30,1.05,1.1,0.9,1.0725000000000002,0.1725000000000002
2003-12-31,1.05,1.1,0.9,1.0725000000000002,0.1725000000000002
2004-01-01,1.05,1.06,0.88,1.0545000000000002,0.1745000000000002
2004-01-02,1.03,1.06,0.88,1.0435,0.1635000000000001
2004-01-05,1.05,1.06,0.88,1.0545000000000002,0.1745000000000002
2004-01-06,1.05,1.06,0.88,1.0545000000000002,0.1745000000000002
2004-01-07,1.05,1.06,0.88,1.0545000000000002,0.1745000000000002
